Transaction_ID,Timestamp,From_Bank,From_Account,To_Bank,To_Account,Amount_Paid,Currency
TXN_02251,2026-01-30 19:20:00,Bank_C,ACC_0562,Bank_D,ACC_0465,3674.22,USD
TXN_02252,2026-01-01 16:56:00,Bank_D,ACC_0096,Bank_B,ACC_0663,9172.61,USD
TXN_02253,2026-01-21 20:49:00,Bank_C,ACC_0626,Bank_A,ACC_0862,2855.27,USD
TXN_02254,2026-01-14 01:10:00,Bank_A,ACC_0890,Bank_B,ACC_0664,1260.87,USD
TXN_02255,2026-01-31 16:02:00,Bank_D,ACC_0278,Bank_C,ACC_0761,1840.89,USD
TXN_02256,2026-01-05 23:39:00,Bank_B,ACC_0150,Bank_D,ACC_0274,680.44,USD
TXN_02257,2026-01-29 07:00:00,Bank_D,ACC_0333,Bank_B,ACC_0482,1534.73,USD
TXN_02258,2026-01-31 07:20:00,Offshore_Bank_X,ACC_0693,Offshore_Bank_X,ACC_0361,3447.31,USD
TXN_02259,2026-01-20 10:05:00,Bank_D,ACC_0084,Bank_B,ACC_0417,1429.66,USD
TXN_02260,2026-01-13 07:25:00,Bank_A,ACC_0774,Bank_A,ACC_0732,1757.11,USD
TXN_02261,2026-01-08 22:39:00,Bank_A,ACC_0700,Bank_D,ACC_0583,3842.87,USD
TXN_02262,2026-01-27 21:21:00,Bank_B,ACC_0842,Bank_B,ACC_0592,1343.16,USD
TXN_02263,2026-01-08 18:51:00,Bank_C,ACC_0930,Bank_A,ACC_0920,1995.45,USD
TXN_02264,2026-01-21 08:27:00,Offshore_Bank_X,ACC_0948,Bank_B,ACC_0582,1188.6,USD
TXN_02265,2026-01-24 01:02:00,Bank_A,ACC_0755,Bank_A,ACC_0103,467.56,USD
TXN_02266,2026-01-22 22:07:00,Bank_B,ACC_0157,Offshore_Bank_X,ACC_0549,2114.59,USD
TXN_02267,2026-01-16 02:37:00,Bank_C,ACC_0299,Offshore_Bank_X,ACC_0964,3119.34,USD
TXN_02268,2026-01-23 22:09:00,Bank_B,ACC_0156,Bank_A,ACC_0666,1368.46,USD
TXN_02269,2026-01-10 09:09:00,Offshore_Bank_X,ACC_0913,Bank_A,ACC_0048,2485.15,USD
TXN_02270,2026-01-25 14:36:00,Bank_A,ACC_0533,Bank_D,ACC_0748,3073.07,USD
TXN_02271,2026-01-14 11:55:00,Bank_C,ACC_0005,Offshore_Bank_X,ACC_0642,3636.3,USD
TXN_02272,2026-01-20 06:33:00,Offshore_Bank_X,ACC_0480,Offshore_Bank_X,ACC_0664,391.74,USD
TXN_02273,2026-01-16 08:16:00,Bank_C,ACC_0086,Bank_B,ACC_0738,3503.21,USD
TXN_02274,2026-01-15 05:46:00,Bank_C,ACC_0166,Bank_A,ACC_0925,4534.24,USD
TXN_02275,2026-01-28 02:56:00,Bank_D,ACC_0874,Bank_A,ACC_0173,1057.71,USD
TXN_02276,2026-01-14 14:31:00,Bank_A,ACC_0574,Bank_A,ACC_0055,3033.64,USD
TXN_02277,2026-01-14 12:38:00,Bank_C,ACC_0898,Offshore_Bank_X,ACC_0718,3985.58,USD
TXN_02278,2026-01-28 00:02:00,Offshore_Bank_X,ACC_0689,Bank_B,ACC_0236,1454.64,USD
TXN_02279,2026-01-28 02:22:00,Bank_C,ACC_0324,Bank_D,ACC_0753,4068.19,USD
TXN_02280,2026-01-19 04:08:00,Offshore_Bank_X,ACC_0796,Bank_D,ACC_0074,4606.81,USD
TXN_02281,2026-01-17 19:03:00,Bank_B,ACC_0084,Bank_B,ACC_0937,113.83,USD
TXN_02282,2026-01-09 15:33:00,Bank_B,ACC_0981,Bank_A,ACC_0470,2365.62,USD
TXN_02283,2026-01-02 02:14:00,Bank_D,ACC_0500,Bank_D,ACC_0475,9039.01,USD
TXN_02284,2026-01-13 15:35:00,Bank_D,ACC_0875,Bank_D,ACC_0365,2209.31,USD
TXN_02285,2026-01-10 13:10:00,Bank_C,ACC_0634,Bank_D,ACC_0758,3136.16,USD
TXN_02286,2026-01-19 03:43:00,Bank_C,ACC_0485,Bank_B,ACC_0401,2470.18,USD
TXN_02287,2026-01-28 20:17:00,Bank_B,ACC_0417,Offshore_Bank_X,ACC_0829,4883.94,USD
TXN_02288,2026-01-29 00:25:00,Bank_D,ACC_0283,Bank_A,ACC_0348,1431.36,USD
TXN_02289,2026-01-01 23:57:00,Bank_B,ACC_9999,Bank_B,ACC_0713,9887.19,USD
TXN_02290,2026-01-25 17:02:00,Bank_B,ACC_0960,Bank_D,ACC_0649,960.22,USD
TXN_02291,2026-01-10 00:46:00,Bank_A,ACC_0394,Bank_C,ACC_0891,1253.54,USD
TXN_02292,2026-01-02 03:31:00,Bank_B,ACC_0772,Bank_D,ACC_0229,3469.56,USD
TXN_02293,2026-01-02 05:56:00,Bank_C,ACC_0012,Bank_A,ACC_0497,2930.8,USD
TXN_02294,2026-01-23 15:18:00,Offshore_Bank_X,ACC_0071,Bank_B,ACC_0710,3858.06,USD
TXN_02295,2026-01-20 05:36:00,Bank_B,ACC_0452,Bank_C,ACC_0390,946.41,USD
TXN_02296,2026-01-11 08:15:00,Bank_B,ACC_0839,Bank_D,ACC_0660,2067.52,USD
TXN_02297,2026-01-08 11:10:00,Offshore_Bank_X,ACC_0709,Bank_A,ACC_0391,2975.68,USD
TXN_02298,2026-01-17 05:10:00,Bank_C,ACC_0833,Bank_D,ACC_0288,3684.47,USD
TXN_02299,2026-01-03 07:32:00,Bank_C,ACC_0135,Bank_C,ACC_0645,4178.75,USD
TXN_02300,2026-01-13 02:07:00,Bank_C,ACC_0034,Bank_C,ACC_0381,2075.58,USD
TXN_02301,2026-01-06 14:07:00,Bank_B,ACC_0360,Bank_A,ACC_0341,4366.0,USD
TXN_02302,2026-01-21 22:42:00,Bank_B,ACC_0686,Bank_C,ACC_0185,1258.51,USD
TXN_02303,2026-01-05 11:49:00,Bank_A,ACC_0722,Bank_B,ACC_0022,1459.16,USD
TXN_02304,2026-01-19 08:02:00,Bank_B,ACC_0246,Offshore_Bank_X,ACC_0098,2941.19,USD
TXN_02305,2026-01-19 08:30:00,Bank_D,ACC_0214,Bank_C,ACC_0588,2484.97,USD
TXN_02306,2026-01-12 05:05:00,Bank_A,ACC_0005,Bank_D,ACC_0937,551.07,USD
TXN_02307,2026-01-08 06:52:00,Offshore_Bank_X,ACC_0029,Bank_A,ACC_0135,2766.07,USD
TXN_02308,2026-01-03 02:18:00,Bank_D,ACC_0118,Bank_C,ACC_0832,3380.17,USD
TXN_02309,2026-01-31 08:36:00,Bank_C,ACC_0451,Offshore_Bank_X,ACC_0322,51.87,USD
TXN_02310,2026-01-22 14:43:00,Offshore_Bank_X,ACC_0901,Bank_C,ACC_0175,81.73,USD
TXN_02311,2026-01-20 15:29:00,Bank_C,ACC_0642,Offshore_Bank_X,ACC_0344,1516.07,USD
TXN_02312,2026-01-17 01:00:00,Bank_D,ACC_0319,Bank_D,ACC_0573,663.52,USD
TXN_02313,2026-01-18 07:43:00,Offshore_Bank_X,ACC_0918,Bank_D,ACC_0094,1394.56,USD
TXN_02314,2026-01-12 11:12:00,Bank_B,ACC_0997,Offshore_Bank_X,ACC_0630,1379.24,USD
TXN_02315,2026-01-28 01:47:00,Bank_D,ACC_0182,Bank_B,ACC_0076,1407.25,USD
TXN_02316,2026-01-22 22:44:00,Offshore_Bank_X,ACC_0029,Bank_D,ACC_0570,2027.63,USD
TXN_02317,2026-01-31 20:54:00,Bank_A,ACC_0948,Bank_D,ACC_0490,2147.64,USD
TXN_02318,2026-01-18 20:15:00,Bank_B,ACC_0401,Bank_A,ACC_0812,2606.96,USD
TXN_02319,2026-01-09 15:42:00,Offshore_Bank_X,ACC_0915,Bank_A,ACC_0891,198.07,USD
TXN_02320,2026-01-08 17:55:00,Bank_C,ACC_0746,Bank_D,ACC_0148,2575.56,USD
TXN_02321,2026-01-04 09:45:00,Bank_A,ACC_0715,Bank_C,ACC_0925,2510.51,USD
TXN_02322,2026-01-23 20:13:00,Offshore_Bank_X,ACC_0973,Bank_B,ACC_0497,2995.75,USD
TXN_02323,2026-01-21 10:53:00,Bank_B,ACC_0660,Bank_C,ACC_0127,2791.83,USD
TXN_02324,2026-01-17 00:21:00,Bank_B,ACC_0721,Bank_C,ACC_0835,865.92,USD
TXN_02325,2026-01-18 10:26:00,Bank_B,ACC_0673,Bank_A,ACC_0217,3553.94,USD
TXN_02326,2026-01-26 16:21:00,Bank_B,ACC_0219,Bank_D,ACC_0185,1002.38,USD
TXN_02327,2026-01-19 20:49:00,Offshore_Bank_X,ACC_0760,Bank_C,ACC_0398,4914.37,USD
TXN_02328,2026-01-05 04:37:00,Bank_C,ACC_0597,Bank_C,ACC_0220,2793.79,USD
TXN_02329,2026-01-05 18:46:00,Bank_B,ACC_0643,Offshore_Bank_X,ACC_0897,1245.89,USD
TXN_02330,2026-01-05 06:56:00,Bank_B,ACC_0509,Bank_B,ACC_0663,899.32,USD
TXN_02331,2026-01-21 22:10:00,Offshore_Bank_X,ACC_0644,Bank_D,ACC_0117,2772.56,USD
TXN_02332,2026-01-01 01:47:00,Offshore_Bank_X,ACC_0230,Bank_C,ACC_0711,4963.41,USD
TXN_02333,2026-01-09 16:25:00,Bank_B,ACC_0982,Bank_C,ACC_0334,2269.65,USD
TXN_02334,2026-01-03 19:39:00,Bank_A,ACC_0067,Bank_D,ACC_0954,4042.18,USD
TXN_02335,2026-01-12 17:51:00,Bank_D,ACC_0971,Bank_D,ACC_0046,3836.51,USD
TXN_02336,2026-01-31 12:29:00,Bank_B,ACC_0273,Bank_C,ACC_0755,3890.9,USD
TXN_02337,2026-01-18 17:10:00,Bank_C,ACC_0049,Bank_A,ACC_0168,1890.67,USD
TXN_02338,2026-01-31 12:54:00,Offshore_Bank_X,ACC_0307,Bank_B,ACC_0061,3757.77,USD
TXN_02339,2026-01-04 03:12:00,Bank_B,ACC_0880,Bank_B,ACC_0668,4313.24,USD
TXN_02340,2026-01-14 19:28:00,Bank_D,ACC_0716,Bank_C,ACC_0694,3226.94,USD
TXN_02341,2026-01-30 03:55:00,Offshore_Bank_X,ACC_0523,Bank_C,ACC_0732,2229.08,USD
TXN_02342,2026-01-13 02:54:00,Bank_B,ACC_0029,Bank_A,ACC_0216,658.33,USD
TXN_02343,2026-01-13 14:47:00,Bank_A,ACC_0689,Bank_D,ACC_0199,180.45,USD
TXN_02344,2026-01-27 03:10:00,Bank_A,ACC_0700,Offshore_Bank_X,ACC_0687,2929.52,USD
TXN_02345,2026-01-19 20:12:00,Bank_C,ACC_0083,Offshore_Bank_X,ACC_0648,1913.74,USD
TXN_02346,2026-01-12 20:10:00,Bank_B,ACC_0091,Bank_B,ACC_0078,975.02,USD
TXN_02347,2026-01-07 16:27:00,Bank_D,ACC_0624,Bank_C,ACC_0168,4028.75,USD
TXN_02348,2026-01-15 06:29:00,Bank_D,ACC_0182,Bank_D,ACC_0363,4970.0,USD
TXN_02349,2026-01-16 03:37:00,Bank_D,ACC_0935,Bank_B,ACC_0287,2328.84,USD
TXN_02350,2026-01-27 15:23:00,Bank_D,ACC_0099,Bank_B,ACC_0484,562.05,USD
TXN_02351,2026-01-02 12:51:00,Bank_D,ACC_0845,Bank_C,ACC_0095,2269.46,USD
TXN_02352,2026-01-10 15:15:00,Offshore_Bank_X,ACC_0553,Offshore_Bank_X,ACC_0652,3934.64,USD
TXN_02353,2026-01-11 08:17:00,Offshore_Bank_X,ACC_0884,Offshore_Bank_X,ACC_0424,4515.16,USD
TXN_02354,2026-01-06 19:05:00,Bank_D,ACC_0428,Bank_A,ACC_0811,3381.64,USD
TXN_02355,2026-01-01 23:23:00,Bank_C,ACC_0637,Bank_B,ACC_0903,4824.78,USD
TXN_02356,2026-01-12 14:20:00,Offshore_Bank_X,ACC_0102,Bank_D,ACC_0564,94058.54,USD
TXN_02357,2026-01-03 22:47:00,Bank_C,ACC_0973,Bank_C,ACC_0260,4205.42,USD
TXN_02358,2026-01-06 22:36:00,Bank_B,ACC_0406,Bank_A,ACC_0400,3028.98,USD
TXN_02359,2026-01-15 05:28:00,Bank_B,ACC_0158,Bank_D,ACC_0078,1084.46,USD
TXN_02360,2026-01-01 12:02:00,Bank_C,ACC_0117,Bank_C,ACC_0592,3827.59,USD
TXN_02361,2026-01-03 07:46:00,Bank_A,ACC_0178,Bank_B,ACC_0234,2334.95,USD
TXN_02362,2026-01-04 05:13:00,Offshore_Bank_X,ACC_0390,Bank_D,ACC_0319,1686.61,USD
TXN_02363,2026-01-31 17:26:00,Offshore_Bank_X,ACC_0526,Offshore_Bank_X,ACC_0985,1765.98,USD
TXN_02364,2026-01-15 02:07:00,Bank_D,ACC_0736,Bank_A,ACC_0324,2430.66,USD
TXN_02365,2026-01-09 00:14:00,Bank_B,ACC_0567,Bank_B,ACC_0652,2176.19,USD
TXN_02366,2026-01-18 21:58:00,Bank_A,ACC_0474,Offshore_Bank_X,ACC_0799,4256.03,USD
TXN_02367,2026-01-18 19:05:00,Offshore_Bank_X,ACC_0216,Bank_B,ACC_0441,115.16,USD
TXN_02368,2026-01-09 00:47:00,Bank_B,ACC_0118,Bank_C,ACC_0840,1561.01,USD
TXN_02369,2026-01-08 14:27:00,Bank_C,ACC_0644,Bank_B,ACC_0076,1206.91,USD
TXN_02370,2026-01-28 12:24:00,Offshore_Bank_X,ACC_0403,Offshore_Bank_X,ACC_0497,3407.7,USD
TXN_02371,2026-01-07 00:05:00,Bank_A,ACC_0276,Bank_C,ACC_0736,4130.48,USD
TXN_02372,2026-01-31 16:15:00,Offshore_Bank_X,ACC_0847,Bank_D,ACC_0925,1246.93,USD
TXN_02373,2026-01-07 01:48:00,Bank_A,ACC_0997,Bank_B,ACC_0437,2829.02,USD
TXN_02374,2026-01-19 06:38:00,Bank_C,ACC_0098,Offshore_Bank_X,ACC_0071,666.29,USD
TXN_02375,2026-01-19 13:08:00,Bank_C,ACC_0465,Bank_B,ACC_0989,455.24,USD
TXN_02376,2026-01-12 13:05:00,Bank_C,ACC_0851,Offshore_Bank_X,ACC_0386,9535.92,USD
TXN_02377,2026-01-25 20:23:00,Bank_A,ACC_0130,Bank_C,ACC_0453,993.02,USD
TXN_02378,2026-01-22 01:10:00,Offshore_Bank_X,ACC_0991,Bank_A,ACC_0572,2252.12,USD
TXN_02379,2026-01-08 05:52:00,Bank_B,ACC_0862,Bank_B,ACC_0333,558.5,USD
TXN_02380,2026-01-05 15:38:00,Offshore_Bank_X,ACC_0185,Bank_D,ACC_0243,2708.06,USD
TXN_02381,2026-01-30 12:10:00,Bank_C,ACC_0162,Bank_A,ACC_0032,2172.56,USD
TXN_02382,2026-01-04 15:47:00,Bank_C,ACC_0150,Bank_D,ACC_0990,1050.89,USD
TXN_02383,2026-01-31 11:55:00,Bank_C,ACC_0282,Bank_D,ACC_0670,1212.04,USD
TXN_02384,2026-01-26 20:24:00,Bank_D,ACC_0609,Bank_C,ACC_0302,689.82,USD
TXN_02385,2026-01-23 18:11:00,Bank_C,ACC_0256,Bank_A,ACC_0938,4650.06,USD
TXN_02386,2026-01-06 15:32:00,Bank_B,ACC_0352,Bank_C,ACC_0327,1364.89,USD
TXN_02387,2026-01-12 12:26:00,Bank_A,ACC_0034,Bank_B,ACC_0706,4195.69,USD
TXN_02388,2026-01-05 00:57:00,Bank_A,ACC_0162,Bank_A,ACC_0686,1170.89,USD
TXN_02389,2026-01-27 05:50:00,Bank_B,ACC_0025,Bank_B,ACC_0442,2250.37,USD
TXN_02390,2026-01-05 03:30:00,Bank_A,ACC_0189,Bank_D,ACC_0558,9314.2,USD
TXN_02391,2026-01-11 04:25:00,Bank_C,ACC_0189,Bank_A,ACC_0738,442.93,USD
TXN_02392,2026-01-29 18:55:00,Bank_D,ACC_0981,Bank_C,ACC_0069,700.35,USD
TXN_02393,2026-01-06 19:44:00,Offshore_Bank_X,ACC_0151,Bank_C,ACC_0594,1397.72,USD
TXN_02394,2026-01-18 00:58:00,Offshore_Bank_X,ACC_0744,Offshore_Bank_X,ACC_0230,4389.9,USD
TXN_02395,2026-01-11 21:26:00,Offshore_Bank_X,ACC_0037,Bank_C,ACC_0051,4014.66,USD
TXN_02396,2026-01-12 10:34:00,Bank_C,ACC_0276,Bank_A,ACC_0535,2698.78,USD
TXN_02397,2026-01-04 09:38:00,Offshore_Bank_X,ACC_0763,Bank_B,ACC_0558,4227.18,USD
TXN_02398,2026-01-09 11:12:00,Bank_D,ACC_0602,Offshore_Bank_X,ACC_0339,3334.99,USD
TXN_02399,2026-01-18 23:36:00,Bank_A,ACC_0451,Bank_C,ACC_0794,4300.5,USD
TXN_02400,2026-01-23 09:28:00,Bank_D,ACC_0291,Offshore_Bank_X,ACC_0147,3908.66,USD
TXN_02401,2026-01-20 21:02:00,Bank_A,ACC_0209,Bank_D,ACC_0954,1754.78,USD
TXN_02402,2026-01-11 12:52:00,Bank_D,ACC_0278,Bank_C,ACC_0634,1900.08,USD
TXN_02403,2026-01-20 19:42:00,Offshore_Bank_X,ACC_0182,Bank_B,ACC_0515,3104.92,USD
TXN_02404,2026-01-11 12:27:00,Bank_C,ACC_0661,Bank_B,ACC_0489,3488.19,USD
TXN_02405,2026-01-15 16:57:00,Offshore_Bank_X,ACC_0940,Bank_C,ACC_0913,3497.21,USD
TXN_02406,2026-01-15 16:33:00,Bank_C,ACC_0073,Bank_A,ACC_0492,128.27,USD
TXN_02407,2026-01-07 19:18:00,Bank_C,ACC_0170,Bank_A,ACC_0996,2340.45,USD
TXN_02408,2026-01-29 14:08:00,Bank_A,ACC_0595,Bank_D,ACC_0658,3864.43,USD
TXN_02409,2026-01-13 18:59:00,Bank_B,ACC_0679,Bank_B,ACC_0080,3153.6,USD
TXN_02410,2026-01-08 03:13:00,Bank_A,ACC_0162,Bank_C,ACC_0354,385.48,USD
TXN_02411,2026-01-23 18:10:00,Offshore_Bank_X,ACC_0517,Bank_B,ACC_0248,1151.03,USD
TXN_02412,2026-01-20 07:15:00,Bank_D,ACC_0089,Bank_A,ACC_0895,171.67,USD
TXN_02413,2026-01-09 06:18:00,Bank_B,ACC_0807,Bank_A,ACC_0867,1310.71,USD
TXN_02414,2026-01-10 08:48:00,Bank_B,ACC_0253,Bank_C,ACC_0153,3330.97,USD
TXN_02415,2026-01-30 09:56:00,Bank_C,ACC_0262,Bank_D,ACC_0549,2621.86,USD
TXN_02416,2026-01-09 11:24:00,Bank_A,ACC_0335,Bank_C,ACC_0645,3753.32,USD
TXN_02417,2026-01-04 18:18:00,Bank_D,ACC_0841,Offshore_Bank_X,ACC_0187,4215.9,USD
TXN_02418,2026-01-29 19:56:00,Offshore_Bank_X,ACC_0069,Offshore_Bank_X,ACC_0540,54585.63,USD
TXN_02419,2026-01-24 10:11:00,Bank_A,ACC_0979,Bank_D,ACC_0449,4963.0,USD
TXN_02420,2026-01-14 03:40:00,Offshore_Bank_X,ACC_0907,Bank_D,ACC_0654,4729.54,USD
TXN_02421,2026-01-07 13:50:00,Bank_D,ACC_0621,Bank_D,ACC_0602,1975.94,USD
TXN_02422,2026-01-10 01:07:00,Offshore_Bank_X,ACC_0271,Bank_A,ACC_0845,3700.53,USD
TXN_02423,2026-01-02 18:46:00,Bank_C,ACC_0393,Bank_C,ACC_0189,814.98,USD
TXN_02424,2026-01-04 23:34:00,Bank_C,ACC_0480,Bank_C,ACC_0765,139.52,USD
TXN_02425,2026-01-22 21:49:00,Bank_B,ACC_0427,Bank_D,ACC_0062,3916.14,USD
TXN_02426,2026-01-23 20:38:00,Bank_C,ACC_0228,Offshore_Bank_X,ACC_0014,2719.04,USD
TXN_02427,2026-01-29 23:03:00,Bank_A,ACC_0913,Bank_A,ACC_0976,4795.24,USD
TXN_02428,2026-01-03 03:34:00,Bank_A,ACC_0139,Offshore_Bank_X,ACC_0656,2411.73,USD
TXN_02429,2026-01-01 10:17:00,Bank_A,ACC_0496,Bank_B,ACC_0251,310.13,USD
TXN_02430,2026-01-10 14:51:00,Bank_A,ACC_0136,Bank_C,ACC_0083,4640.07,USD
TXN_02431,2026-01-25 05:08:00,Bank_D,ACC_0452,Bank_D,ACC_0391,3661.05,USD
TXN_02432,2026-01-20 10:55:00,Offshore_Bank_X,ACC_0553,Bank_D,ACC_0230,1604.73,USD
TXN_02433,2026-01-12 03:39:00,Bank_D,ACC_0035,Bank_D,ACC_0129,1202.77,USD
TXN_02434,2026-01-01 15:05:00,Bank_D,ACC_0477,Offshore_Bank_X,ACC_0778,3893.77,USD
TXN_02435,2026-01-01 22:03:00,Bank_B,ACC_0848,Offshore_Bank_X,ACC_0115,59653.09,USD
TXN_02436,2026-01-26 19:26:00,Bank_D,ACC_0810,Bank_A,ACC_0672,4538.91,USD
TXN_02437,2026-01-25 21:51:00,Bank_D,ACC_0100,Bank_A,ACC_0660,3441.93,USD
TXN_02438,2026-01-26 21:35:00,Bank_A,ACC_0232,Bank_A,ACC_0401,3399.71,USD
TXN_02439,2026-01-25 19:40:00,Bank_C,ACC_0061,Bank_B,ACC_0541,66.77,USD
TXN_02440,2026-01-16 01:56:00,Bank_B,ACC_0712,Bank_C,ACC_0953,1631.61,USD
TXN_02441,2026-01-31 20:45:00,Bank_D,ACC_0699,Bank_D,ACC_0824,1475.97,USD
TXN_02442,2026-01-17 07:54:00,Offshore_Bank_X,ACC_0367,Bank_A,ACC_0361,3153.63,USD
TXN_02443,2026-01-24 21:58:00,Bank_A,ACC_0028,Bank_C,ACC_0208,4745.03,USD
TXN_02444,2026-01-03 02:40:00,Bank_C,ACC_0921,Offshore_Bank_X,ACC_0529,3351.78,USD
TXN_02445,2026-01-10 15:52:00,Bank_D,ACC_0463,Bank_C,ACC_0391,3892.03,USD
TXN_02446,2026-01-20 03:15:00,Bank_B,ACC_0697,Bank_C,ACC_0957,1572.56,USD
TXN_02447,2026-01-26 17:27:00,Offshore_Bank_X,ACC_0702,Offshore_Bank_X,ACC_0011,34.69,USD
TXN_02448,2026-01-13 11:31:00,Offshore_Bank_X,ACC_0050,Bank_D,ACC_0231,4558.66,USD
TXN_02449,2026-01-11 14:15:00,Bank_A,ACC_0157,Bank_D,ACC_0816,1913.39,USD
TXN_02450,2026-01-17 11:36:00,Bank_A,ACC_0389,Offshore_Bank_X,ACC_0432,3250.48,USD
TXN_02451,2026-01-30 23:52:00,Bank_C,ACC_0545,Bank_D,ACC_0505,1793.75,USD
TXN_02452,2026-01-17 20:50:00,Bank_D,ACC_0892,Bank_A,ACC_0675,1911.32,USD
TXN_02453,2026-01-23 23:51:00,Offshore_Bank_X,ACC_0818,Offshore_Bank_X,ACC_0962,634.21,USD
TXN_02454,2026-01-30 05:22:00,Offshore_Bank_X,ACC_0641,Bank_B,ACC_0294,1061.89,USD
TXN_02455,2026-01-08 19:06:00,Bank_C,ACC_0298,Bank_C,ACC_0672,1073.73,USD
TXN_02456,2026-01-29 23:25:00,Bank_D,ACC_0055,Offshore_Bank_X,ACC_0085,2186.07,USD
TXN_02457,2026-01-02 11:52:00,Offshore_Bank_X,ACC_0941,Bank_B,ACC_0834,4462.47,USD
TXN_02458,2026-01-04 10:24:00,Bank_B,ACC_0891,Offshore_Bank_X,ACC_0918,3785.35,USD
TXN_02459,2026-01-24 03:45:00,Offshore_Bank_X,ACC_0558,Bank_C,ACC_0509,2309.8,USD
TXN_02460,2026-01-31 14:24:00,Bank_B,ACC_0818,Bank_D,ACC_0941,3457.58,USD
TXN_02461,2026-01-08 06:10:00,Bank_B,ACC_0717,Bank_C,ACC_0348,1747.04,USD
TXN_02462,2026-01-02 19:54:00,Bank_C,ACC_0256,Bank_A,ACC_0532,2191.96,USD
TXN_02463,2026-01-05 22:02:00,Bank_B,ACC_0159,Bank_B,ACC_0660,2204.38,USD
TXN_02464,2026-01-01 02:27:00,Bank_A,ACC_0698,Offshore_Bank_X,ACC_0317,2978.26,USD
TXN_02465,2026-01-06 07:20:00,Bank_D,ACC_0867,Bank_C,ACC_0041,1314.41,USD
TXN_02466,2026-01-16 14:42:00,Bank_D,ACC_0077,Bank_A,ACC_0846,967.56,USD
TXN_02467,2026-01-16 12:33:00,Bank_B,ACC_0947,Offshore_Bank_X,ACC_0466,3458.76,USD
TXN_02468,2026-01-31 13:56:00,Bank_C,ACC_0738,Offshore_Bank_X,ACC_0385,3723.37,USD
TXN_02469,2026-01-23 11:19:00,Bank_D,ACC_0396,Bank_C,ACC_0292,1887.63,USD
TXN_02470,2026-01-01 14:17:00,Bank_A,ACC_0092,Bank_A,ACC_0643,1123.25,USD
TXN_02471,2026-01-19 22:37:00,Bank_D,ACC_0838,Bank_C,ACC_0098,3168.44,USD
TXN_02472,2026-01-29 21:23:00,Offshore_Bank_X,ACC_0110,Bank_C,ACC_0812,3258.92,USD
TXN_02473,2026-01-28 04:19:00,Bank_C,ACC_0330,Bank_A,ACC_0225,3279.52,USD
TXN_02474,2026-01-31 02:12:00,Bank_D,ACC_0433,Bank_B,ACC_0929,2160.04,USD
TXN_02475,2026-01-19 09:16:00,Offshore_Bank_X,ACC_0663,Bank_A,ACC_0204,4305.45,USD
TXN_02476,2026-01-16 16:19:00,Bank_A,ACC_0219,Bank_D,ACC_0538,4572.99,USD
TXN_02477,2026-01-10 21:44:00,Offshore_Bank_X,ACC_0582,Offshore_Bank_X,ACC_0201,4032.21,USD
TXN_02478,2026-01-24 14:10:00,Offshore_Bank_X,ACC_0585,Bank_D,ACC_0456,4064.55,USD
TXN_02479,2026-01-02 13:38:00,Bank_B,ACC_0045,Offshore_Bank_X,ACC_0716,3553.57,USD
TXN_02480,2026-01-01 03:34:00,Offshore_Bank_X,ACC_0881,Offshore_Bank_X,ACC_0402,3090.81,USD
TXN_02481,2026-01-04 14:17:00,Bank_D,ACC_0717,Bank_C,ACC_0098,3612.39,USD
TXN_02482,2026-01-21 12:10:00,Offshore_Bank_X,ACC_0675,Bank_B,ACC_0560,9486.4,USD
TXN_02483,2026-01-14 21:47:00,Bank_A,ACC_0799,Bank_B,ACC_0789,2454.82,USD
TXN_02484,2026-01-13 23:07:00,Bank_A,ACC_0026,Bank_D,ACC_0877,3027.44,USD
TXN_02485,2026-01-25 19:37:00,Bank_D,ACC_0863,Bank_D,ACC_0598,676.6,USD
TXN_02486,2026-01-14 19:28:00,Bank_A,ACC_0278,Bank_C,ACC_0813,1363.94,USD
TXN_02487,2026-01-02 16:10:00,Bank_D,ACC_0013,Offshore_Bank_X,ACC_0261,4926.56,USD
TXN_02488,2026-01-02 12:03:00,Bank_A,ACC_0213,Bank_B,ACC_0179,2985.68,USD
TXN_02489,2026-01-27 11:33:00,Bank_C,ACC_0331,Bank_B,ACC_0254,1178.96,USD
TXN_02490,2026-01-26 20:17:00,Bank_C,ACC_0234,Bank_C,ACC_0411,3737.17,USD
TXN_02491,2026-01-05 16:22:00,Bank_C,ACC_0473,Bank_A,ACC_0570,3980.33,USD
TXN_02492,2026-01-04 12:46:00,Bank_D,ACC_0548,Bank_D,ACC_0763,323.82,USD
TXN_02493,2026-01-19 11:18:00,Bank_B,ACC_0502,Bank_B,ACC_0654,9738.51,USD
TXN_02494,2026-01-11 05:27:00,Offshore_Bank_X,ACC_0068,Bank_A,ACC_0770,14.88,USD
TXN_02495,2026-01-25 20:42:00,Bank_C,ACC_0409,Bank_A,ACC_0277,51925.09,USD
TXN_02496,2026-01-10 23:13:00,Bank_D,ACC_0944,Bank_A,ACC_0826,4007.38,USD
TXN_02497,2026-01-23 19:09:00,Bank_D,ACC_0027,Bank_D,ACC_0407,326.04,USD
TXN_02498,2026-01-17 03:35:00,Offshore_Bank_X,ACC_0168,Bank_B,ACC_0413,3236.36,USD
TXN_02499,2026-01-12 02:42:00,Bank_C,ACC_0314,Bank_C,ACC_0454,1183.92,USD
